record_id,year_month,year_month_label,year,quarter,month,brand_origin,country_cn,brand,make,model,energy_type,body_type_cn,price_band,units_sold,new_energy_sales,china_brand_sales,avg_price_k_rmb,market_month_sales,market_mom_growth,market_yoy_growth,brand_month_sales,brand_yoy_growth,brand_market_share,model_month_sales,model_yoy_growth,model_market_share,brand_current_12m_units,brand_prior_12m_units,brand_growth_12m,brand_rank_12m,brand_avg_price_12m,brand_matrix_scope,model_current_12m_units,model_prior_12m_units,model_growth_12m,model_rank_12m,model_matrix_scope
24441,2020-06-01,2020-06,2020,Q2,6,海外品牌,英国,Jaguar,奇瑞捷豹路虎,捷豹E-PACE,燃油,SUV,30万元以上,263,0,0,333.8,1742269,0.04351542121986207,0.011795881081815729,5980,-0.12175062417388749,0.003432305803524025,263,-0.2694444444444445,0.00015095257965331416,49650.0,53328.0,-0.06896939693969395,49.0,403.12838469285,不展示,1513.0,0.0,,,不展示
24442,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Southeast,东南汽车,东南DX7,燃油,SUV,10–15万元,258,0,258,119.9,1742269,0.04351542121986207,0.011795881081815729,1123,-0.5797155688622755,0.0006445617754778395,258,-0.6935866983372921,0.00014808275874735762,280.0,10525.0,-0.973396674584323,92.0,91.71428571428571,不展示,41.0,282.0,-0.8546099290780143,,不展示
24443,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Southeast,东南汽车,东南DX3,燃油,MPV,10万元以下,255,0,255,95.9,1742269,0.04351542121986207,0.011795881081815729,1123,-0.5797155688622755,0.0006445617754778395,255,-0.8069644208932627,0.0001463608662037837,280.0,10525.0,-0.973396674584323,92.0,91.71428571428571,不展示,13.0,958.0,-0.9864300626304802,,不展示
24444,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Changan,长安汽车,长安欧尚CX70,燃油,SUV,价格缺失,250,0,250,,1742269,0.04351542121986207,0.011795881081815729,75181,0.24653468629791742,0.04315120110614377,250,-0.6376811594202898,0.00014349104529782713,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,,,,,
24445,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,BYD,比亚迪,宋MAX新能源,新能源,MPV,15–20万元,249,249,249,159.3,1742269,0.04351542121986207,0.011795881081815729,31738,-0.16507510588482888,0.018216475182649752,249,-0.6787096774193548,0.00014291708111663584,2686437.0,2120349.0,0.2669786907721323,1.0,158.49781602918662,TOP15,1762.0,9812.0,-0.820423970648186,,不展示
24446,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Han腾,汉腾汽车,汉腾X7,燃油,SUV,10–15万元,246,0,246,101.8,1742269,0.04351542121986207,0.011795881081815729,626,-0.8474658869395711,0.0003593015774257592,246,-0.844106463878327,0.00014119518857306192,,,,,,,,,,,
24447,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Kaiyi,凯翼汽车,凯翼X3,燃油,SUV,10万元以下,243,0,243,69.9,1742269,0.04351542121986207,0.011795881081815729,1850,0.5481171548117154,0.0010618337352039208,243,-0.33241758241758246,0.000139473296029488,33482.0,43722.0,-0.23420703535977316,53.0,100.5927065288812,不展示,1.0,60.0,-0.9833333333333333,,不展示
24448,2020-06-01,2020-06,2020,Q2,6,海外品牌,美国,Ford,江铃福特,撼路者,燃油,SUV,30万元以上,236,0,0,325.3,1742269,0.04351542121986207,0.011795881081815729,25859,0.21649339041256987,0.014842139761426048,236,-0.5951972555746141,0.00013545554676114882,181977.0,210131.0,-0.13398308674112813,24.0,219.74720541606908,不展示,1314.0,2260.0,-0.4185840707964602,,不展示
24449,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Chery,奇瑞汽车,奇瑞E3,燃油,轿车,价格缺失,230,0,230,,1742269,0.04351542121986207,0.011795881081815729,33290,-0.15335707019328582,0.019107267591858663,230,-0.7679112008072654,0.00013201176167400096,832149.0,967224.0,-0.13965224187985414,7.0,122.12806059972432,TOP15,,,,,
24450,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Geely Automobile,吉利新能源,帝豪GSe,新能源,SUV,10–15万元,230,230,230,134.9,1742269,0.04351542121986207,0.011795881081815729,94026,0.1728181013084531,0.05396755610069398,230,-0.8425735797399042,0.00013201176167400096,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,,,,,
24451,2020-06-01,2020-06,2020,Q2,6,海外品牌,德国,Volkswagen,一汽-大众,高尔夫·嘉旅,燃油,两厢车,15–20万元,229,0,0,168.4,1742269,0.04351542121986207,0.011795881081815729,233444,0.001127879201135551,0.13398849431402385,229,-0.6897018970189701,0.00013143779749280967,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,,,,,
24452,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Dongfeng Xiaokang,东风小康,风光370,燃油,MPV,价格缺失,223,0,223,,1742269,0.04351542121986207,0.011795881081815729,7741,-0.46466113416320887,0.00444305672660192,223,0.4866666666666666,0.00012799401240566182,32218.0,57880.0,-0.4433655839668279,54.0,79.3786175429884,不展示,,,,,
24453,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Dongfeng Fengxing,东风风行,菱智M5EV,新能源,MPV,15–20万元,217,217,217,161.9,1742269,0.04351542121986207,0.011795881081815729,6490,-0.48017621145374445,0.0037250275359315926,217,17.083333333333332,0.00012455022731851397,52425.0,91869.0,-0.42935048819514743,47.0,110.43495469718646,不展示,3460.0,4544.0,-0.238556338028169,,不展示
24454,2020-06-01,2020-06,2020,Q2,6,海外品牌,法国,Renault,华晨雷诺,阁瑞斯,燃油,MPV,15–20万元,216,0,0,183.3,1742269,0.04351542121986207,0.011795881081815729,1324,-0.5367389783065081,0.0007599285758972925,216,0.6240601503759398,0.00012397626313732265,,,,,,,,,,,
24455,2020-06-01,2020-06,2020,Q2,6,海外品牌,韩国,Kia,起亚,凯绅,燃油,轿车,价格缺失,209,0,0,,1742269,0.04351542121986207,0.011795881081815729,22223,0.005065352087196384,0.01275520599861445,209,-0.6734375,0.00011995851386898349,60242.0,114533.0,-0.4740205879528171,44.0,151.01541449487067,不展示,,,,,
24456,2020-06-01,2020-06,2020,Q2,6,海外品牌,日本,Isuzu,江西五十铃,五十铃MU-X,燃油,SUV,20–30万元,203,0,0,223.8,1742269,0.04351542121986207,0.011795881081815729,203,0.004950495049504955,0.00011651472878183564,203,0.004950495049504955,0.00011651472878183564,0.0,708.0,-1.0,100.0,,不展示,,,,,
24457,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Changan,长安汽车,逸动新能源,新能源,轿车,10–15万元,201,201,201,144.9,1742269,0.04351542121986207,0.011795881081815729,75181,0.24653468629791742,0.04315120110614377,201,-0.9726158038147139,0.00011536680041945303,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,12888.0,17347.0,-0.2570473280682539,,不展示
24458,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Geely Automobile,吉利新能源,缤越新能源,新能源,SUV,10–15万元,197,197,197,127.8,1742269,0.04351542121986207,0.011795881081815729,94026,0.1728181013084531,0.05396755610069398,197,-0.49226804123711343,0.00011307094369468778,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,,,,,
24459,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,SAIC Maxus,上汽大通,上汽MAXUS D60,燃油,SUV,价格缺失,196,0,196,,1742269,0.04351542121986207,0.011795881081815729,3653,-0.20118084408484582,0.00209669115389185,196,,0.00011249697951349648,30488.0,42257.0,-0.27851006933762457,56.0,163.66321175544476,不展示,,,,,
24460,2020-06-01,2020-06,2020,Q2,6,海外品牌,法国,Citroën,东风雪铁龙,雪铁龙C6,燃油,轿车,20–30万元,191,0,0,220.3,1742269,0.04351542121986207,0.011795881081815729,2516,-0.38559218559218555,0.0014440938798773325,191,-0.38585209003215437,0.00010962715860753994,21541.0,45165.0,-0.5230598915089117,60.0,167.4199619330579,不展示,785.0,2726.0,-0.7120322817314747,,不展示
24461,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Venucia,东风启辰,启辰D60EV,新能源,轿车,15–20万元,186,186,186,154.3,1742269,0.04351542121986207,0.011795881081815729,6822,-0.24081905185844643,0.003915583644087107,186,,0.0001067573377015834,0.0,91643.0,-1.0,106.0,,不展示,12127.0,42990.0,-0.7179111421260758,,不展示
24462,2020-06-01,2020-06,2020,Q2,6,海外品牌,日本,Toyota,一汽丰田,奕泽E进擎,新能源,SUV,20–30万元,179,179,0,239.8,1742269,0.04351542121986207,0.011795881081815729,148410,0.2522042879200803,0.08518202413060211,179,,0.00010273958843324424,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,3.0,485.0,-0.9938144329896907,,不展示
24463,2020-06-01,2020-06,2020,Q2,6,海外品牌,德国,Borgward,宝沃汽车,宝沃BX7,燃油,SUV,20–30万元,175,0,0,236.3,1742269,0.04351542121986207,0.011795881081815729,535,-0.8943939992104224,0.0003070708369373501,175,-0.8108108108108107,0.000100443731708479,,,,,,,,,,,
24464,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,JAC Motors,江淮汽车,瑞风S2,燃油,SUV,价格缺失,174,0,174,,1742269,0.04351542121986207,0.011795881081815729,7646,-0.5087065475808006,0.004388530129388745,174,-0.8154825026511134,9.986976752728769e-05,10874.0,6642.0,0.6371574826859381,72.0,105.41487952915212,不展示,,,,,
24465,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,JAC Motors,江淮汽车,瑞风S4,燃油,SUV,10万元以下,169,0,169,87.3,1742269,0.04351542121986207,0.011795881081815729,7646,-0.5087065475808006,0.004388530129388745,169,0.7604166666666667,9.699994662133115e-05,10874.0,6642.0,0.6371574826859381,72.0,105.41487952915212,不展示,,,,,
24466,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Jiangling,江铃汽车,驭胜S350,燃油,SUV,15–20万元,168,0,168,180.8,1742269,0.04351542121986207,0.011795881081815729,2100,11.650602409638553,0.001205324780501748,168,0.012048192771084265,9.642598244013985e-05,9220.0,7554.0,0.22054540640720144,75.0,94.117863340564,不展示,,,,,
24467,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Dongfeng,东风乘用车,东风风神A60,燃油,轿车,价格缺失,167,0,167,,1742269,0.04351542121986207,0.011795881081815729,5004,-0.3004333845938767,0.002872116762681308,167,-0.1732673267326733,9.585201825894853e-05,152205.0,249718.0,-0.390492475512378,29.0,102.69639959265466,不展示,,,,,
24468,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Southeast,东南汽车,东南A5翼舞,燃油,轿车,10万元以下,165,0,165,86.4,1742269,0.04351542121986207,0.011795881081815729,1123,-0.5797155688622755,0.0006445617754778395,165,-0.6526315789473685,9.470408989656592e-05,280.0,10525.0,-0.973396674584323,92.0,91.71428571428571,不展示,24.0,770.0,-0.9688311688311688,,不展示
24469,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,GAC Aion,广汽埃安,Aion LX,新能源,SUV,30万元以上,165,165,165,378.1,1742269,0.04351542121986207,0.011795881081815729,3823,0.3638958259008205,0.0021942650646943726,165,,9.470408989656592e-05,455413.0,337390.0,0.3498117905094993,16.0,163.50511162395452,不展示,735.0,2907.0,-0.7471620227038184,,不展示
24470,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Geely Automobile,吉利新能源,嘉际新能源,新能源,MPV,15–20万元,165,165,165,157.3,1742269,0.04351542121986207,0.011795881081815729,94026,0.1728181013084531,0.05396755610069398,165,-0.6904315196998123,9.470408989656592e-05,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,39.0,1028.0,-0.9620622568093385,,不展示
24471,2020-06-01,2020-06,2020,Q2,6,海外品牌,美国,Jeep,广汽菲克Jeep,自由侠,燃油,SUV,15–20万元,164,0,0,159.8,1742269,0.04351542121986207,0.011795881081815729,3158,-0.38428543575745755,0.0018125788842021525,164,-0.33870967741935487,9.41301257153746e-05,0.0,1.0,-1.0,101.0,,不展示,,,,,
24472,2020-06-01,2020-06,2020,Q2,6,海外品牌,美国,Ford,江铃福特,途睿欧,燃油,MPV,20–30万元,161,0,0,231.4,1742269,0.04351542121986207,0.011795881081815729,25859,0.21649339041256987,0.014842139761426048,161,-0.06936416184971095,9.240823317180067e-05,181977.0,210131.0,-0.13398308674112813,24.0,219.74720541606908,不展示,2483.0,1255.0,0.9784860557768924,,不展示
24473,2020-06-01,2020-06,2020,Q2,6,海外品牌,日本,Mitsubishi Motors,广汽三菱新能源,祺智EV,新能源,SUV,10–15万元,160,160,0,134.8,1742269,0.04351542121986207,0.011795881081815729,5996,-0.43155100492984455,0.0034414892304230863,160,9.666666666666666,9.183426899060937e-05,890.0,36806.0,-0.9758191599195783,88.0,191.25842696629215,不展示,,,,,
24474,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,JAC Motors,江淮汽车,江淮iEV6E,新能源,两厢车,10万元以下,153,153,153,67.5,1742269,0.04351542121986207,0.011795881081815729,7646,-0.5087065475808006,0.004388530129388745,153,-0.953551912568306,8.781651972227021e-05,10874.0,6642.0,0.6371574826859381,72.0,105.41487952915212,不展示,,,,,
24475,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Lynk & Co,领克,领克01新能源,新能源,SUV,20–30万元,152,152,152,213.8,1742269,0.04351542121986207,0.011795881081815729,13214,0.5272769301895515,0.007584362690261952,152,-0.670995670995671,8.724255554107891e-05,231448.0,175362.0,0.3198298377071429,20.0,212.3187856451557,不展示,677.0,16851.0,-0.9598243427689751,,不展示
24476,2020-06-01,2020-06,2020,Q2,6,海外品牌,德国,Mercedes-Benz,北京奔驰,奔驰EQC,新能源,SUV,30万元以上,150,150,0,535.8,1742269,0.04351542121986207,0.011795881081815729,52511,0.1044716473161702,0.030139433118536806,150,,8.609462717869629e-05,609480.0,625110.0,-0.02500359936651153,13.0,412.79400341274527,TOP15,11.0,2077.0,-0.994703899855561,,不展示
24477,2020-06-01,2020-06,2020,Q2,6,海外品牌,美国,Chevrolet,上汽通用雪佛兰,创酷,燃油,SUV,10–15万元,149,0,0,119.4,1742269,0.04351542121986207,0.011795881081815729,31651,-0.32868838550945956,0.01816654029888611,149,,8.552066299750498e-05,140354.0,219257.0,-0.3598653634775628,34.0,124.48037533664878,不展示,2320.0,9968.0,-0.767255216693419,,不展示
24478,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Changhe,北汽昌河,北汽昌河Q35,燃油,SUV,价格缺失,148,0,148,,1742269,0.04351542121986207,0.011795881081815729,1029,-0.683968058968059,0.0005906091424458565,148,2.7,8.494669881631366e-05,0.0,1.0,-1.0,98.0,,不展示,,,,,
24479,2020-06-01,2020-06,2020,Q2,6,海外品牌,法国,Peugeot,东风标致,标致2008,燃油,SUV,10万元以下,139,0,0,99.7,1742269,0.04351542121986207,0.011795881081815729,2833,-0.37530319735391404,0.001626040525314977,139,,7.97810211855919e-05,42124.0,55707.0,-0.2438293212702174,51.0,154.57701785205583,不展示,2418.0,8985.0,-0.7308848080133556,,不展示
24480,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,BYD,比亚迪,比亚迪e1,新能源,两厢车,10万元以下,137,137,137,69.9,1742269,0.04351542121986207,0.011795881081815729,31738,-0.16507510588482888,0.018216475182649752,137,-0.9222474460839954,7.863309282320927e-05,2686437.0,2120349.0,0.2669786907721323,1.0,158.49781602918662,TOP15,,,,,
24481,2020-06-01,2020-06,2020,Q2,6,海外品牌,法国,Citroën,东风雪铁龙,雪铁龙C3L,燃油,轿车,10万元以下,135,0,0,95.4,1742269,0.04351542121986207,0.011795881081815729,2516,-0.38559218559218555,0.0014440938798773325,135,,7.748516446082665e-05,21541.0,45165.0,-0.5230598915089117,60.0,167.4199619330579,不展示,,,,,
24482,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Yema,野马汽车,斯派卡,燃油,MPV,10万元以下,133,0,133,64.9,1742269,0.04351542121986207,0.011795881081815729,481,,0.0002760767711530194,133,,7.633723609844404e-05,0.0,5825.0,-1.0,109.0,,不展示,0.0,1331.0,-1.0,,不展示
24483,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Dayun,大运汽车,悦虎,新能源,SUV,10万元以下,128,128,128,77.3,1742269,0.04351542121986207,0.011795881081815729,128,,7.34674151924875e-05,128,,7.34674151924875e-05,25400.0,21099.0,0.20384852362671224,59.0,111.25318897637796,不展示,19279.0,18547.0,0.03946729929368642,,不展示
24484,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Changhe,北汽昌河,福瑞达,燃油,未知,价格缺失,120,0,120,,1742269,0.04351542121986207,0.011795881081815729,1029,-0.683968058968059,0.0005906091424458565,120,,6.887570174295703e-05,0.0,1.0,-1.0,98.0,,不展示,,,,,
24485,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,SAIC Group,上汽集团,荣威RX5 eMAX,燃油,SUV,15–20万元,119,0,119,179.8,1742269,0.04351542121986207,0.011795881081815729,46419,0.5742191474208973,0.026642843326719352,119,,6.830173756176573e-05,209819.0,263268.0,-0.20302125590652875,22.0,135.5651609244158,不展示,,,,,
24486,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Great Wall,长城汽车,哈弗H1,燃油,SUV,价格缺失,119,0,119,,1742269,0.04351542121986207,0.011795881081815729,55356,-0.0868962787015044,0.03177236121402608,119,,6.830173756176573e-05,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,,,,,
24487,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Changan,长安汽车,长安欧尚A800,燃油,MPV,价格缺失,114,0,114,,1742269,0.04351542121986207,0.011795881081815729,75181,0.24653468629791742,0.04315120110614377,114,-0.7212713936430317,6.543191665580918e-05,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,,,,,
24488,2020-06-01,2020-06,2020,Q2,6,海外品牌,美国,Chevrolet,上汽通用雪佛兰,沃兰多,燃油,两厢车,10–15万元,111,0,0,148.4,1742269,0.04351542121986207,0.011795881081815729,31651,-0.32868838550945956,0.01816654029888611,111,-0.9563679245283019,6.371002411223525e-05,140354.0,219257.0,-0.3598653634775628,34.0,124.48037533664878,不展示,880.0,4366.0,-0.798442510306917,,不展示
24489,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Beijing Auto,BEIJING汽车,北京EX3,新能源,SUV,10–15万元,110,110,110,141.9,1742269,0.04351542121986207,0.011795881081815729,3649,-0.8303343097596132,0.002094395297167085,110,,6.313605993104395e-05,40286.0,60354.0,-0.33250488782847865,52.0,144.1184505783647,不展示,,,,,
24490,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Beijing Auto,BEIJING汽车,智行,燃油,SUV,价格缺失,109,0,109,,1742269,0.04351542121986207,0.011795881081815729,3649,-0.8303343097596132,0.002094395297167085,109,-0.7775510204081633,6.256209574985263e-05,40286.0,60354.0,-0.33250488782847865,52.0,144.1184505783647,不展示,,,,,
24491,2020-06-01,2020-06,2020,Q2,6,海外品牌,日本,Nissan,郑州日产,俊风,燃油,未知,10万元以下,104,0,0,42.6,1742269,0.04351542121986207,0.011795881081815729,107697,0.0771207969115677,0.06181422042176036,104,-0.9240321402483564,5.969227484389609e-05,742625.0,714700.0,0.03907233804393462,10.0,158.32773687931325,TOP15,,,,,
24492,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Hechuang,合创汽车,合创007,新能源,SUV,20–30万元,102,102,102,269.8,1742269,0.04351542121986207,0.011795881081815729,102,,5.854434648151348e-05,102,,5.854434648151348e-05,12460.0,20485.0,-0.3917500610202588,69.0,190.2284911717496,不展示,18.0,48.0,-0.625,,不展示
24493,2020-06-01,2020-06,2020,Q2,6,海外品牌,日本,Toyota,广汽丰田,丰田C-HR EV,新能源,SUV,20–30万元,101,101,0,237.8,1742269,0.04351542121986207,0.011795881081815729,148410,0.2522042879200803,0.08518202413060211,101,,5.7970382300322166e-05,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,112.0,122.0,-0.08196721311475408,,不展示
24494,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Kaiyi,凯翼汽车,凯翼X5,燃油,SUV,10万元以下,100,0,100,87.9,1742269,0.04351542121986207,0.011795881081815729,1850,0.5481171548117154,0.0010618337352039208,100,-0.8796630565583634,5.7396418119130855e-05,33482.0,43722.0,-0.23420703535977316,53.0,100.5927065288812,不展示,,,,,
24495,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,JAC Motors,江淮汽车,瑞风S5,燃油,SUV,价格缺失,100,0,100,,1742269,0.04351542121986207,0.011795881081815729,7646,-0.5087065475808006,0.004388530129388745,100,-0.8226950354609929,5.7396418119130855e-05,10874.0,6642.0,0.6371574826859381,72.0,105.41487952915212,不展示,,,,,
24496,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Beijing Auto,BEIJING汽车,北京U7,燃油,轿车,10–15万元,100,0,100,105.4,1742269,0.04351542121986207,0.011795881081815729,3649,-0.8303343097596132,0.002094395297167085,100,-0.9505195447798119,5.7396418119130855e-05,40286.0,60354.0,-0.33250488782847865,52.0,144.1184505783647,不展示,,,,,
24497,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,BAIC Speed,北汽幻速,北汽幻速S3,燃油,SUV,价格缺失,95,0,95,,1742269,0.04351542121986207,0.011795881081815729,95,-0.9615072933549432,5.452659721317431e-05,95,-0.8943270300333704,5.452659721317431e-05,,,,,,,,,,,
24498,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,GAC Group,广汽乘用车,传祺GS4新能源,新能源,轿车,15–20万元,93,93,93,178.8,1742269,0.04351542121986207,0.011795881081815729,23980,-0.4745146162948679,0.01376366106496758,93,4.8125,5.33786688507917e-05,346856.0,339574.0,0.02144451577564821,19.0,186.95137578707013,不展示,,,,,
24499,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,JAC Motors,江淮汽车,江淮iEVA50,新能源,轿车,10–15万元,92,92,92,137.6,1742269,0.04351542121986207,0.011795881081815729,7646,-0.5087065475808006,0.004388530129388745,92,-0.7578947368421053,5.2804704669600386e-05,10874.0,6642.0,0.6371574826859381,72.0,105.41487952915212,不展示,,,,,
24500,2020-06-01,2020-06,2020,Q2,6,海外品牌,美国,Chevrolet,上汽通用雪佛兰,畅巡,新能源,两厢车,15–20万元,89,89,0,169.9,1742269,0.04351542121986207,0.011795881081815729,31651,-0.32868838550945956,0.01816654029888611,89,,5.1082812126026466e-05,140354.0,219257.0,-0.3598653634775628,34.0,124.48037533664878,不展示,4382.0,7277.0,-0.3978287755943384,,不展示
24501,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Lynk & Co,领克,领克02新能源,新能源,SUV,15–20万元,89,89,89,190.2,1742269,0.04351542121986207,0.011795881081815729,13214,0.5272769301895515,0.007584362690261952,89,,5.1082812126026466e-05,231448.0,175362.0,0.3198298377071429,20.0,212.3187856451557,不展示,,,,,
24502,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Changhe,北汽昌河,北汽昌河A6,燃油,轿车,10万元以下,88,0,88,63.8,1742269,0.04351542121986207,0.011795881081815729,1029,-0.683968058968059,0.0005906091424458565,88,,5.0508847944835154e-05,0.0,1.0,-1.0,98.0,,不展示,,,,,
24503,2020-06-01,2020-06,2020,Q2,6,海外品牌,韩国,Hyundai,北京现代,ENCINO 昂希诺,燃油,SUV,10–15万元,82,0,0,142.9,1742269,0.04351542121986207,0.011795881081815729,57450,-0.08919398820470548,0.03297424220944068,82,,4.70650628576873e-05,226433.0,285886.0,-0.20796051573004626,21.0,149.28030631577553,不展示,,,,,
24504,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Great Wall,长城汽车,WEY VV7,燃油,未知,15–20万元,80,0,80,181.3,1742269,0.04351542121986207,0.011795881081815729,55356,-0.0868962787015044,0.03177236121402608,80,-0.9211822660098522,4.5917134495304685e-05,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,,,,,
24505,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Beijing,北京汽车制造厂,勇士,燃油,SUV,10–15万元,78,0,78,123.4,1742269,0.04351542121986207,0.011795881081815729,6393,1.8451268357810413,0.0036693530103560357,78,-0.7173913043478262,4.476920613292207e-05,94064.0,38682.0,1.4317253502921257,37.0,192.18450310426945,不展示,1360.0,0.0,,,不展示
24506,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Dongfeng Xiaokang,东风小康,风光ix7,燃油,SUV,15–20万元,77,0,77,170.9,1742269,0.04351542121986207,0.011795881081815729,7741,-0.46466113416320887,0.00444305672660192,77,,4.419524195173076e-05,32218.0,57880.0,-0.4433655839668279,54.0,79.3786175429884,不展示,2.0,1419.0,-0.9985905567300916,,不展示
24507,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Chery,奇瑞新能源,艾瑞泽5e,新能源,轿车,15–20万元,76,76,76,159.8,1742269,0.04351542121986207,0.011795881081815729,33290,-0.15335707019328582,0.019107267591858663,76,,4.3621277770539454e-05,832149.0,967224.0,-0.13965224187985414,7.0,122.12806059972432,TOP15,,,,,
24508,2020-06-01,2020-06,2020,Q2,6,海外品牌,日本,Mazda,长安马自达,马自达CX-8,燃油,SUV,20–30万元,75,0,0,294.8,1742269,0.04351542121986207,0.011795881081815729,22629,0.5703678001387924,0.012988235456178122,75,0.27118644067796605,4.304731358934814e-05,96030.0,69398.0,0.38375745698723307,36.0,156.63782255545144,不展示,208.0,1343.0,-0.8451228592702904,,不展示
24509,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Great Wall,长城汽车,哈弗H5,燃油,SUV,价格缺失,74,0,74,,1742269,0.04351542121986207,0.011795881081815729,55356,-0.0868962787015044,0.03177236121402608,74,-0.5978260869565217,4.247334940815683e-05,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,9762.0,0.0,,,不展示
24510,2020-06-01,2020-06,2020,Q2,6,海外品牌,法国,Peugeot,东风标致,标致308,燃油,轿车,价格缺失,72,0,0,,1742269,0.04351542121986207,0.011795881081815729,2833,-0.37530319735391404,0.001626040525314977,72,-0.8936484490398818,4.1325421045774216e-05,42124.0,55707.0,-0.2438293212702174,51.0,154.57701785205583,不展示,,,,,
24511,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,JAC Motors,江淮汽车,江淮iC5,新能源,两厢车,15–20万元,72,72,72,162.9,1742269,0.04351542121986207,0.011795881081815729,7646,-0.5087065475808006,0.004388530129388745,72,,4.1325421045774216e-05,10874.0,6642.0,0.6371574826859381,72.0,105.41487952915212,不展示,,,,,
24512,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,New Longma,福汽新龙马,启腾M70,燃油,未知,10万元以下,70,0,70,53.6,1742269,0.04351542121986207,0.011795881081815729,93,0.631578947368421,5.33786688507917e-05,70,0.7948717948717949,4.01774926833916e-05,40.0,572.0,-0.9300699300699301,95.0,53.6,不展示,40.0,8.0,4.0,,不展示
24513,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Great Wall,长城汽车,长城C30,燃油,轿车,价格缺失,70,0,70,,1742269,0.04351542121986207,0.011795881081815729,55356,-0.0868962787015044,0.03177236121402608,70,-0.8055555555555556,4.01774926833916e-05,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,,,,,
24514,2020-06-01,2020-06,2020,Q2,6,中国品牌,中国,Yudo,云度新能源,云度π1,新能源,SUV,10万元以下,70,70,70,91.8,1742269,0.04351542121986207,0.011795881081815729,100,-0.5,5.7396418119130855e-05,70,-0.5333333333333333,4.01774926833916e-05,,,,,,,,,,,
